                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
        758656.2034741110	      4027	      6613	      1636	    6612	         45	        622	     3	    931.832907
        759212.5584276208	      4028	      6616	      1638	    6615	         45	        623	     2	    556.354954
        759768.9133811306	      4029	      6618	      1638	    6617	         45	        623	     2	    556.354954
        760321.4586279889	      4031	      6624	      1639	    6623	         45	        624	     2	    276.272623
        760874.0038748473	      4033	      6626	      1639	    6625	         45	        624	     2	    276.272623
        761608.2884686238	      4035	      6628	      1640	    6627	         45	        624	     2	    458.011970
        762066.3004389710	      4036	      6629	      1640	    6628	         45	        624	     2	    458.011970
        762824.7080688190	      4037	      6630	      1641	    6629	         45	        624	     3	    758.407630
        763207.0285361141	      4091	      6733	      1676	    6732	         46	        638	     3	     22.289831
        763865.0551664822	      4103	      6752	      1680	    6751	         46	        639	     4	     79.898272
        764502.3929119386	      4110	      6760	      1681	    6759	         46	        639	     5	    157.948115
        765134.1853714186	      4114	      6765	      1681	    6764	         46	        639	     5	    157.948115
        765608.0297160286	      4117	      6768	      1681	    6767	         46	        639	     5	    157.948115
        766252.5761918899	      4120	      6773	      1682	    6772	         46	        639	     5	    243.299180
        766861.9219661761	      4125	      6783	      1685	    6782	         46	        641	     5	     70.441125
        767451.2852826567	      4136	      6797	      1686	    6796	         46	        642	     5	     51.892219
        768091.4184394233	      4142	      6806	      1688	    6805	         46	        642	     5	    166.466351
        768757.2838437991	      4146	      6811	      1688	    6810	         46	        642	     5	    166.466351
        769278.1122809401	      4148	      6817	      1690	    6816	         46	        643	     5	    217.628886
        769930.9989391846	      4151	      6820	      1690	    6819	         46	        643	     5	    217.628886
        770502.7538721310	      4154	      6826	      1691	    6825	         46	        644	     5	    136.497161
        771071.0486688453	      4160	      6836	      1692	    6835	         46	        645	     5	     94.715799
        771614.2574127654	      4164	      6842	      1693	    6841	         46	        645	     5	    149.497648
        772212.2480053890	      4168	      6846	      1693	    6845	         46	        645	     5	    149.497648
        772969.4241891804	      4172	      6851	      1694	    6850	         46	        645	     5	    229.090444
        773427.6050766599	      4174	      6853	      1694	    6852	         46	        645	     5	    229.090444
        774042.5405448038	      4177	      6861	      1697	    6860	         46	        647	     4	    133.907902
        774750.3933893943	      4184	      6873	      1699	    6872	         46	        648	     4	    154.232848
        775213.0919340289	      4187	      6877	      1699	    6876	         46	        648	     4	    154.232848
        776056.6462371468	      4190	      6882	      1700	    6881	         46	        648	     3	    281.184768
        776619.0157725587	      4192	      6884	      1700	    6883	         46	        648	     3	    281.184768
        777181.3853079707	      4194	      6886	      1700	    6885	         46	        648	     3	    281.184768
        777655.6369422873	      4197	      6894	      1702	    6893	         46	        650	     3	     70.002505
        778211.9180038359	      4203	      6901	      1703	    6900	         46	        650	     3	    206.268538
        778830.7236185462	      4206	      6905	      1703	    6904	         46	        650	     3	    206.268538
        779449.5292332564	      4209	      6908	      1703	    6907	         46	        650	     3	    206.268538
        780085.9032489338	      4211	      6911	      1704	    6910	         46	        650	     4	    318.187008
        780722.2772646113	      4213	      6913	      1704	    6912	         46	        650	     4	    318.187008
        781227.5876982964	      4215	      6918	      1705	    6917	         46	        651	     4	    187.123426
        781864.1746368812	      4220	      6927	      1706	    6926	         46	        652	     4	    127.317388
        782652.5547221262	      4223	      6932	      1707	    6931	         46	        652	     3	    262.793362
        783178.1414456229	      4225	      6934	      1707	    6933	         46	        652	     3	    262.793362
        783703.7281691196	      4227	      6936	      1707	    6935	         46	        652	     3	    262.793362
        784397.2596518303	      4229	      6939	      1708	    6938	         46	        652	     4	    430.738121
        784827.9977727927	      4230	      6941	      1708	    6940	         46	        652	     4	    430.738121
        785458.9992532583	      4239	      6954	      1713	    6953	         46	        654	     3	    177.834755
        786361.0965081258	      4242	      6959	      1714	    6958	         46	        654	     3	    362.131250
